"Query ID", "Doc ID", "Ranking", "Precision", "Recall"
4,CACM-1470,29,0.103,0.250
4,CACM-2742,30,0.100,0.250
4,CACM-1651,31,0.097,0.250
4,CACM-2383,32,0.094,0.250
4,CACM-2920,33,0.091,0.250
4,CACM-2721,34,0.088,0.250
4,CACM-1908,35,0.086,0.250
4,CACM-1099,36,0.083,0.250
4,CACM-2949,37,0.081,0.250
4,CACM-2932,38,0.079,0.250
4,CACM-2060,39,0.077,0.250
4,CACM-1829,40,0.075,0.250
4,CACM-2684,41,0.073,0.250
4,CACM-2767,42,0.071,0.250
4,CACM-3120,43,0.070,0.250
4,CACM-1665,44,0.068,0.250
4,CACM-1534,45,0.067,0.250
4,CACM-3057,46,0.065,0.250
4,CACM-3105,47,0.064,0.250
4,CACM-3018,48,0.062,0.250
4,CACM-1588,49,0.061,0.250
4,CACM-1145,50,0.060,0.250
4,CACM-2900,51,0.059,0.250
4,CACM-2958,52,0.058,0.250
4,CACM-3103,53,0.057,0.250
4,CACM-2890,54,0.056,0.250
4,CACM-2232,55,0.055,0.250
4,CACM-2536,56,0.054,0.250
4,CACM-1485,57,0.053,0.250
4,CACM-1527,58,0.052,0.250
4,CACM-2396,59,0.051,0.250
4,CACM-2376,60,0.050,0.250
4,CACM-1681,61,0.049,0.250
4,CACM-1677,62,0.048,0.250
4,CACM-1710,63,0.048,0.250
4,CACM-2701,64,0.047,0.250
4,CACM-2940,65,0.046,0.250
4,CACM-3148,66,0.045,0.250
4,CACM-1595,67,0.045,0.250
4,CACM-1180,68,0.044,0.250
4,CACM-1248,69,0.043,0.250
4,CACM-2705,70,0.043,0.250
4,CACM-2915,71,0.042,0.250
4,CACM-2870,72,0.042,0.250
4,CACM-2541,73,0.041,0.250
4,CACM-3171,74,0.041,0.250
4,CACM-1458,75,0.040,0.250
4,CACM-0435,76,0.039,0.250
4,CACM-1905,77,0.039,0.250
4,CACM-1012,78,0.038,0.250
4,CACM-2692,79,0.038,0.250
4,CACM-1143,80,0.037,0.250
4,CACM-2840,81,0.037,0.250
4,CACM-3064,82,0.037,0.250
4,CACM-1469,83,0.036,0.250
4,CACM-2777,84,0.036,0.250
4,CACM-2558,85,0.035,0.250
4,CACM-2929,86,0.035,0.250
4,CACM-2912,87,0.046,0.333
4,CACM-2134,88,0.045,0.333
4,CACM-2592,89,0.045,0.333
4,CACM-2844,90,0.044,0.333
4,CACM-1159,91,0.044,0.333
4,CACM-1626,92,0.043,0.333
4,CACM-1518,93,0.043,0.333
4,CACM-1943,94,0.043,0.333
4,CACM-1747,95,0.042,0.333
4,CACM-2054,96,0.042,0.333
4,CACM-0527,97,0.041,0.333
4,CACM-2568,98,0.041,0.333
4,CACM-2080,99,0.040,0.333
4,CACM-2619,100,0.040,0.333
5,CACM-1829,1,0.000,0.000
5,CACM-2035,2,0.500,0.125
5,CACM-2321,3,0.333,0.125
5,CACM-2299,4,0.500,0.250
5,CACM-1978,5,0.400,0.250
5,CACM-2873,6,0.333,0.250
5,CACM-3102,7,0.286,0.250
5,CACM-3147,8,0.250,0.250
5,CACM-1671,9,0.222,0.250
5,CACM-2786,10,0.200,0.250
5,CACM-1605,11,0.182,0.250
5,CACM-1699,12,0.167,0.250
5,CACM-1409,13,0.154,0.250
5,CACM-1937,14,0.143,0.250
5,CACM-2106,15,0.133,0.250
5,CACM-2629,16,0.125,0.250
5,CACM-2003,17,0.118,0.250
5,CACM-3011,18,0.111,0.250
5,CACM-3050,19,0.105,0.250
5,CACM-1571,20,0.100,0.250
5,CACM-1188,21,0.095,0.250
5,CACM-2357,22,0.091,0.250
5,CACM-1698,23,0.087,0.250
5,CACM-0251,24,0.083,0.250
5,CACM-1923,25,0.080,0.250
5,CACM-1742,26,0.077,0.250
5,CACM-1238,27,0.074,0.250
5,CACM-2169,28,0.071,0.250
5,CACM-1408,29,0.069,0.250
5,CACM-3012,30,0.067,0.250
5,CACM-2820,31,0.097,0.375
5,CACM-1764,32,0.094,0.375
5,CACM-0892,33,0.091,0.375
5,CACM-2145,34,0.088,0.375
5,CACM-2483,35,0.086,0.375
5,CACM-2887,36,0.083,0.375
5,CACM-2138,37,0.081,0.375
5,CACM-2247,38,0.079,0.375
5,CACM-1853,39,0.077,0.375
5,CACM-3137,40,0.075,0.375
5,CACM-1960,41,0.073,0.375
5,CACM-2812,42,0.071,0.375
5,CACM-3035,43,0.070,0.375
5,CACM-3087,44,0.068,0.375
5,CACM-2314,45,0.067,0.375
5,CACM-2105,46,0.065,0.375
5,CACM-2542,47,0.064,0.375
5,CACM-2622,48,0.062,0.375
5,CACM-1252,49,0.061,0.375
5,CACM-2469,50,0.060,0.375
5,CACM-1651,51,0.059,0.375
5,CACM-1747,52,0.058,0.375
5,CACM-2396,53,0.057,0.375
5,CACM-2534,54,0.056,0.375
5,CACM-3040,55,0.055,0.375
5,CACM-2399,56,0.071,0.500
5,CACM-1534,57,0.070,0.500
5,CACM-2514,58,0.069,0.500
5,CACM-3031,59,0.068,0.500
5,CACM-3146,60,0.067,0.500
5,CACM-2947,61,0.066,0.500
5,CACM-2522,62,0.065,0.500
5,CACM-2484,63,0.063,0.500
5,CACM-1053,64,0.062,0.500
5,CACM-2181,65,0.062,0.500
5,CACM-1030,66,0.061,0.500
5,CACM-2246,67,0.060,0.500
5,CACM-3025,68,0.059,0.500
5,CACM-1465,69,0.058,0.500
5,CACM-2358,70,0.057,0.500
5,CACM-1769,71,0.056,0.500
5,CACM-2841,72,0.056,0.500
5,CACM-2716,73,0.055,0.500
5,CACM-1962,74,0.054,0.500
5,CACM-1392,75,0.053,0.500
5,CACM-1308,76,0.053,0.500
5,CACM-2771,77,0.052,0.500
5,CACM-2439,78,0.051,0.500
5,CACM-2604,79,0.051,0.500
5,CACM-1281,80,0.050,0.500
5,CACM-2572,81,0.049,0.500
5,CACM-1612,82,0.049,0.500
5,CACM-1810,83,0.048,0.500
5,CACM-1746,84,0.048,0.500
5,CACM-1457,85,0.047,0.500
5,CACM-2957,86,0.047,0.500
5,CACM-1435,87,0.046,0.500
5,CACM-1135,88,0.045,0.500
5,CACM-1572,89,0.045,0.500
5,CACM-1682,90,0.044,0.500
5,CACM-1726,91,0.044,0.500
5,CACM-1307,92,0.054,0.625
5,CACM-1603,93,0.054,0.625
5,CACM-2078,94,0.053,0.625
5,CACM-2867,95,0.053,0.625
5,CACM-3030,96,0.052,0.625
5,CACM-2527,97,0.052,0.625
5,CACM-2959,98,0.051,0.625
5,CACM-2218,99,0.051,0.625
5,CACM-1502,100,0.060,0.750
6,CACM-2826,1,0.000,0.000
6,CACM-0695,2,0.000,0.000
6,CACM-2828,3,0.333,0.333
6,CACM-2931,4,0.250,0.333
6,CACM-0531,5,0.200,0.333
6,CACM-2721,6,0.167,0.333
6,CACM-0435,7,0.143,0.333
6,CACM-1014,8,0.125,0.333
6,CACM-0605,9,0.111,0.333
6,CACM-1543,10,0.200,0.667
6,CACM-2230,11,0.182,0.667
6,CACM-1867,12,0.167,0.667
6,CACM-2873,13,0.154,0.667
6,CACM-0492,14,0.143,0.667
6,CACM-1623,15,0.133,0.667
6,CACM-0438,16,0.125,0.667
6,CACM-1341,17,0.118,0.667
6,CACM-1397,18,0.111,0.667
6,CACM-0417,19,0.105,0.667
6,CACM-1365,20,0.100,0.667
6,CACM-1664,21,0.095,0.667
6,CACM-0616,22,0.091,0.667
6,CACM-0670,23,0.087,0.667
6,CACM-1385,24,0.083,0.667
6,CACM-1234,25,0.080,0.667
6,CACM-0242,26,0.077,0.667
6,CACM-1885,27,0.074,0.667
6,CACM-1698,28,0.071,0.667
6,CACM-2671,29,0.069,0.667
6,CACM-2176,30,0.067,0.667
6,CACM-3035,31,0.065,0.667
6,CACM-3033,32,0.062,0.667
6,CACM-3154,33,0.061,0.667
6,CACM-2753,34,0.059,0.667
6,CACM-2078,35,0.086,1.000
6,CACM-2389,36,0.083,1.000
6,CACM-1009,37,0.081,1.000
6,CACM-1186,38,0.079,1.000
6,CACM-0530,39,0.077,1.000
6,CACM-0697,40,0.075,1.000
6,CACM-3198,41,0.073,1.000
6,CACM-1113,42,0.071,1.000
6,CACM-1148,43,0.070,1.000
6,CACM-0704,44,0.068,1.000
6,CACM-0705,45,0.067,1.000
6,CACM-2836,46,0.065,1.000
6,CACM-0397,47,0.064,1.000
6,CACM-2319,48,0.062,1.000
6,CACM-3185,49,0.061,1.000
6,CACM-1634,50,0.060,1.000
6,CACM-2707,51,0.059,1.000
6,CACM-3040,52,0.058,1.000
6,CACM-0767,53,0.057,1.000
6,CACM-0768,54,0.056,1.000
6,CACM-0887,55,0.055,1.000
6,CACM-0888,56,0.054,1.000
6,CACM-1368,57,0.053,1.000
6,CACM-2804,58,0.052,1.000
6,CACM-2485,59,0.051,1.000
6,CACM-3172,60,0.050,1.000
6,CACM-1621,61,0.049,1.000
6,CACM-2187,62,0.048,1.000
6,CACM-3135,63,0.048,1.000
6,CACM-2087,64,0.047,1.000
6,CACM-2705,65,0.046,1.000
6,CACM-1001,66,0.045,1.000
6,CACM-1088,67,0.045,1.000
6,CACM-1047,68,0.044,1.000
6,CACM-2502,69,0.043,1.000
6,CACM-0281,70,0.043,1.000
6,CACM-2167,71,0.042,1.000
6,CACM-2909,72,0.042,1.000
6,CACM-2417,73,0.041,1.000
6,CACM-2505,74,0.041,1.000
6,CACM-2666,75,0.040,1.000
6,CACM-2772,76,0.039,1.000
6,CACM-3086,77,0.039,1.000
6,CACM-1046,78,0.038,1.000
6,CACM-2547,79,0.038,1.000
6,CACM-2667,80,0.037,1.000
6,CACM-0755,81,0.037,1.000
6,CACM-1238,82,0.037,1.000
6,CACM-1262,83,0.036,1.000
6,CACM-2769,84,0.036,1.000
6,CACM-3095,85,0.035,1.000
6,CACM-3149,86,0.035,1.000
6,CACM-0971,87,0.034,1.000
6,CACM-2306,88,0.034,1.000
6,CACM-2399,89,0.034,1.000
6,CACM-3117,90,0.033,1.000
6,CACM-1517,91,0.033,1.000
6,CACM-2231,92,0.033,1.000
6,CACM-3156,93,0.032,1.000
6,CACM-1978,94,0.032,1.000
6,CACM-3150,95,0.032,1.000
6,CACM-1433,96,0.031,1.000
6,CACM-1948,97,0.031,1.000
6,CACM-2202,98,0.031,1.000
6,CACM-2712,99,0.030,1.000
6,CACM-2834,100,0.030,1.000
7,CACM-3043,1,1.000,0.036
7,CACM-2912,2,1.000,0.071
7,CACM-1623,3,0.667,0.071
7,CACM-3141,4,0.750,0.107
7,CACM-2949,5,0.600,0.107
7,CACM-3128,6,0.667,0.143
7,CACM-2903,7,0.571,0.143
7,CACM-2890,8,0.500,0.143
7,CACM-2865,9,0.556,0.179
7,CACM-2342,10,0.600,0.214
7,CACM-1145,11,0.545,0.214
7,CACM-2376,12,0.583,0.250
7,CACM-1381,13,0.538,0.250
7,CACM-2317,14,0.500,0.250
7,CACM-2208,15,0.467,0.250
7,CACM-1948,16,0.438,0.250
7,CACM-2111,17,0.412,0.250
7,CACM-2740,18,0.389,0.250
7,CACM-2033,19,0.368,0.250
7,CACM-1698,20,0.350,0.250
7,CACM-2871,21,0.333,0.250
7,CACM-2905,22,0.318,0.250
7,CACM-2424,23,0.304,0.250
7,CACM-1135,24,0.292,0.250
7,CACM-2795,25,0.280,0.250
7,CACM-3148,26,0.308,0.286
7,CACM-2306,27,0.296,0.286
7,CACM-2344,28,0.286,0.286
7,CACM-2402,29,0.276,0.286
7,CACM-2142,30,0.267,0.286
7,CACM-2716,31,0.258,0.286
7,CACM-1923,32,0.250,0.286
7,CACM-2657,33,0.242,0.286
7,CACM-1854,34,0.235,0.286
7,CACM-1609,35,0.229,0.286
7,CACM-2950,36,0.222,0.286
7,CACM-3014,37,0.216,0.286
7,CACM-2981,38,0.211,0.286
7,CACM-2439,39,0.205,0.286
7,CACM-0616,40,0.200,0.286
7,CACM-2646,41,0.195,0.286
7,CACM-3134,42,0.190,0.286
7,CACM-3078,43,0.186,0.286
7,CACM-0046,44,0.182,0.286
7,CACM-2674,45,0.178,0.286
7,CACM-1397,46,0.174,0.286
7,CACM-3021,47,0.170,0.286
7,CACM-2829,48,0.167,0.286
7,CACM-2276,49,0.163,0.286
7,CACM-2902,50,0.160,0.286
7,CACM-2216,51,0.157,0.286
7,CACM-3164,52,0.154,0.286
7,CACM-2860,53,0.151,0.286
7,CACM-2895,54,0.167,0.321
7,CACM-2268,55,0.164,0.321
7,CACM-2979,56,0.161,0.321
7,CACM-1427,57,0.158,0.321
7,CACM-1665,58,0.155,0.321
7,CACM-2535,59,0.153,0.321
7,CACM-3031,60,0.150,0.321
7,CACM-1551,61,0.148,0.321
7,CACM-2438,62,0.145,0.321
7,CACM-2016,63,0.143,0.321
7,CACM-2454,64,0.141,0.321
7,CACM-2094,65,0.138,0.321
7,CACM-2851,66,0.136,0.321
7,CACM-1440,67,0.134,0.321
7,CACM-2665,68,0.132,0.321
7,CACM-2972,69,0.130,0.321
7,CACM-2324,70,0.129,0.321
7,CACM-0595,71,0.127,0.321
7,CACM-2519,72,0.125,0.321
7,CACM-3075,73,0.123,0.321
7,CACM-0396,74,0.122,0.321
7,CACM-2520,75,0.120,0.321
7,CACM-2771,76,0.118,0.321
7,CACM-1160,77,0.117,0.321
7,CACM-1458,78,0.115,0.321
7,CACM-0855,79,0.114,0.321
7,CACM-2389,80,0.113,0.321
7,CACM-3006,81,0.111,0.321
7,CACM-2579,82,0.110,0.321
7,CACM-2051,83,0.108,0.321
7,CACM-3104,84,0.107,0.321
7,CACM-2581,85,0.106,0.321
7,CACM-1603,86,0.105,0.321
7,CACM-2931,87,0.103,0.321
7,CACM-3032,88,0.102,0.321
7,CACM-2541,89,0.101,0.321
7,CACM-2379,90,0.100,0.321
7,CACM-2828,91,0.099,0.321
7,CACM-2913,92,0.098,0.321
7,CACM-2897,93,0.097,0.321
7,CACM-2904,94,0.096,0.321
7,CACM-2289,95,0.095,0.321
7,CACM-1886,96,0.094,0.321
7,CACM-2035,97,0.093,0.321
7,CACM-2327,98,0.092,0.321
7,CACM-2368,99,0.091,0.321
7,CACM-2692,100,0.090,0.321
8,CACM-2951,1,0.000,0.000
8,CACM-2625,2,0.500,0.333
8,CACM-2541,3,0.333,0.333
8,CACM-3032,4,0.500,0.667
8,CACM-2371,5,0.400,0.667
8,CACM-2500,6,0.333,0.667
8,CACM-2522,7,0.286,0.667
8,CACM-2776,8,0.250,0.667
8,CACM-1752,9,0.222,0.667
8,CACM-2949,10,0.200,0.667
8,CACM-1611,11,0.182,0.667
8,CACM-1877,12,0.167,0.667
8,CACM-1685,13,0.154,0.667
8,CACM-2892,14,0.143,0.667
8,CACM-1677,15,0.133,0.667
8,CACM-1695,16,0.125,0.667
8,CACM-2920,17,0.118,0.667
8,CACM-2020,18,0.111,0.667
8,CACM-2095,19,0.105,0.667
8,CACM-1680,20,0.100,0.667
8,CACM-2358,21,0.095,0.667
8,CACM-2194,22,0.091,0.667
8,CACM-2830,23,0.087,0.667
8,CACM-1928,24,0.083,0.667
8,CACM-2499,25,0.080,0.667
8,CACM-2197,26,0.077,0.667
8,CACM-2482,27,0.074,0.667
8,CACM-1261,28,0.071,0.667
8,CACM-2858,29,0.069,0.667
8,CACM-3127,30,0.067,0.667
8,CACM-2614,31,0.065,0.667
8,CACM-0912,32,0.062,0.667
8,CACM-1869,33,0.061,0.667
