"Query ID", "Doc ID", "Ranking", "Precision", "Recall"
2,CACM-1652,10,0.300,1.000
2,CACM-2080,11,0.273,1.000
2,CACM-2914,12,0.250,1.000
2,CACM-1012,13,0.231,1.000
2,CACM-2262,14,0.214,1.000
2,CACM-1751,15,0.200,1.000
2,CACM-0497,16,0.188,1.000
2,CACM-1924,17,0.176,1.000
2,CACM-2582,18,0.167,1.000
2,CACM-1931,19,0.158,1.000
2,CACM-3157,20,0.150,1.000
2,CACM-1901,21,0.143,1.000
2,CACM-2522,22,0.136,1.000
2,CACM-1846,23,0.130,1.000
2,CACM-1747,24,0.125,1.000
2,CACM-2049,25,0.120,1.000
2,CACM-3136,26,0.115,1.000
2,CACM-0854,27,0.111,1.000
2,CACM-2996,28,0.107,1.000
2,CACM-2865,29,0.103,1.000
2,CACM-2195,30,0.100,1.000
2,CACM-3147,31,0.097,1.000
2,CACM-1978,32,0.094,1.000
2,CACM-2297,33,0.091,1.000
2,CACM-2740,34,0.088,1.000
2,CACM-2342,35,0.086,1.000
2,CACM-2498,36,0.083,1.000
2,CACM-1977,37,0.081,1.000
2,CACM-2423,38,0.079,1.000
2,CACM-0322,39,0.077,1.000
2,CACM-1473,40,0.075,1.000
2,CACM-0727,41,0.073,1.000
2,CACM-1066,42,0.071,1.000
2,CACM-2436,43,0.070,1.000
2,CACM-1844,44,0.068,1.000
2,CACM-2852,45,0.067,1.000
2,CACM-2989,46,0.065,1.000
2,CACM-1307,47,0.064,1.000
2,CACM-2750,48,0.062,1.000
2,CACM-2378,49,0.061,1.000
2,CACM-1867,50,0.060,1.000
2,CACM-3129,51,0.059,1.000
2,CACM-1754,52,0.058,1.000
2,CACM-2317,53,0.057,1.000
2,CACM-0335,54,0.056,1.000
2,CACM-3050,55,0.055,1.000
2,CACM-1926,56,0.054,1.000
2,CACM-2650,57,0.053,1.000
2,CACM-1811,58,0.052,1.000
2,CACM-3006,59,0.051,1.000
2,CACM-0276,60,0.050,1.000
2,CACM-2621,61,0.049,1.000
2,CACM-0435,62,0.048,1.000
2,CACM-3190,63,0.048,1.000
2,CACM-3180,64,0.047,1.000
2,CACM-2570,65,0.046,1.000
2,CACM-2313,66,0.045,1.000
2,CACM-1341,67,0.045,1.000
2,CACM-1843,68,0.044,1.000
2,CACM-1623,69,0.043,1.000
2,CACM-1046,70,0.043,1.000
2,CACM-1910,71,0.042,1.000
2,CACM-2688,72,0.042,1.000
2,CACM-2904,73,0.041,1.000
2,CACM-1916,74,0.041,1.000
2,CACM-0695,75,0.040,1.000
2,CACM-1526,76,0.039,1.000
2,CACM-1605,77,0.039,1.000
2,CACM-2017,78,0.038,1.000
2,CACM-1854,79,0.038,1.000
2,CACM-1345,80,0.037,1.000
2,CACM-2970,81,0.037,1.000
2,CACM-2373,82,0.037,1.000
2,CACM-1610,83,0.036,1.000
2,CACM-0320,84,0.036,1.000
2,CACM-3068,85,0.035,1.000
2,CACM-0616,86,0.035,1.000
2,CACM-3005,87,0.034,1.000
2,CACM-0488,88,0.034,1.000
2,CACM-1471,89,0.034,1.000
2,CACM-1886,90,0.033,1.000
2,CACM-2714,91,0.033,1.000
2,CACM-2741,92,0.033,1.000
2,CACM-2577,93,0.032,1.000
2,CACM-2151,94,0.032,1.000
2,CACM-3059,95,0.032,1.000
2,CACM-3127,96,0.031,1.000
2,CACM-2735,97,0.031,1.000
2,CACM-1518,98,0.031,1.000
2,CACM-1957,99,0.030,1.000
2,CACM-2928,100,0.030,1.000
3,CACM-3080,1,0.000,0.000
3,CACM-2897,2,0.000,0.000
3,CACM-0123,3,0.000,0.000
3,CACM-2423,4,0.000,0.000
3,CACM-0637,5,0.000,0.000
3,CACM-2411,6,0.000,0.000
3,CACM-1947,7,0.143,0.167
3,CACM-2929,8,0.125,0.167
3,CACM-1807,9,0.222,0.333
3,CACM-3130,10,0.200,0.333
3,CACM-2616,11,0.182,0.333
3,CACM-1223,12,0.167,0.333
3,CACM-2904,13,0.154,0.333
3,CACM-0252,14,0.143,0.333
3,CACM-1676,15,0.133,0.333
3,CACM-1542,16,0.125,0.333
3,CACM-2877,17,0.118,0.333
3,CACM-2253,18,0.111,0.333
3,CACM-2923,19,0.158,0.500
3,CACM-2064,20,0.150,0.500
3,CACM-2835,21,0.143,0.500
3,CACM-1788,22,0.136,0.500
3,CACM-2667,23,0.130,0.500
3,CACM-2433,24,0.125,0.500
3,CACM-2290,25,0.160,0.667
3,CACM-2699,26,0.154,0.667
3,CACM-3054,27,0.148,0.667
3,CACM-2495,28,0.143,0.667
3,CACM-1160,29,0.138,0.667
3,CACM-2534,30,0.133,0.667
3,CACM-1728,31,0.129,0.667
3,CACM-3104,32,0.125,0.667
3,CACM-2969,33,0.121,0.667
3,CACM-3066,34,0.118,0.667
3,CACM-2061,35,0.114,0.667
3,CACM-2939,36,0.111,0.667
3,CACM-1564,37,0.108,0.667
3,CACM-2898,38,0.105,0.667
3,CACM-1348,39,0.103,0.667
3,CACM-1647,40,0.100,0.667
3,CACM-1916,41,0.098,0.667
3,CACM-1162,42,0.095,0.667
3,CACM-1625,43,0.093,0.667
3,CACM-0205,44,0.091,0.667
3,CACM-1659,45,0.089,0.667
3,CACM-2886,46,0.087,0.667
3,CACM-3077,47,0.085,0.667
3,CACM-2716,48,0.083,0.667
3,CACM-3069,49,0.082,0.667
3,CACM-3171,50,0.080,0.667
3,CACM-3030,51,0.078,0.667
3,CACM-1739,52,0.077,0.667
3,CACM-1927,53,0.075,0.667
3,CACM-1503,54,0.074,0.667
3,CACM-1307,55,0.073,0.667
3,CACM-3103,56,0.071,0.667
3,CACM-1195,57,0.070,0.667
3,CACM-2138,58,0.069,0.667
3,CACM-1677,59,0.068,0.667
3,CACM-3140,60,0.067,0.667
3,CACM-3124,61,0.066,0.667
3,CACM-1135,62,0.065,0.667
3,CACM-3154,63,0.063,0.667
3,CACM-0396,64,0.062,0.667
3,CACM-3125,65,0.062,0.667
3,CACM-2439,66,0.061,0.667
3,CACM-2888,67,0.060,0.667
3,CACM-2903,68,0.059,0.667
3,CACM-1795,69,0.058,0.667
3,CACM-2717,70,0.057,0.667
3,CACM-3005,71,0.056,0.667
3,CACM-2858,72,0.056,0.667
3,CACM-1173,73,0.055,0.667
3,CACM-1787,74,0.054,0.667
3,CACM-1033,75,0.053,0.667
3,CACM-2556,76,0.053,0.667
3,CACM-2812,77,0.052,0.667
3,CACM-0799,78,0.051,0.667
3,CACM-1134,79,0.063,0.833
3,CACM-2945,80,0.062,0.833
3,CACM-1551,81,0.062,0.833
3,CACM-1465,82,0.061,0.833
3,CACM-2210,83,0.060,0.833
3,CACM-0046,84,0.060,0.833
3,CACM-2864,85,0.059,0.833
3,CACM-2718,86,0.058,0.833
3,CACM-0071,87,0.057,0.833
3,CACM-2645,88,0.057,0.833
3,CACM-2943,89,0.056,0.833
3,CACM-1270,90,0.056,0.833
3,CACM-2850,91,0.055,0.833
3,CACM-1327,92,0.054,0.833
3,CACM-2820,93,0.054,0.833
3,CACM-3189,94,0.053,0.833
3,CACM-2856,95,0.053,0.833
3,CACM-3145,96,0.052,0.833
3,CACM-1682,97,0.052,0.833
3,CACM-1809,98,0.051,0.833
3,CACM-2217,99,0.051,0.833
3,CACM-1834,100,0.050,0.833
4,CACM-3128,1,1.000,0.083
4,CACM-2342,2,0.500,0.083
4,CACM-3043,3,0.667,0.167
4,CACM-2377,4,0.500,0.167
4,CACM-1747,5,0.400,0.167
4,CACM-2080,6,0.333,0.167
4,CACM-2939,7,0.286,0.167
4,CACM-2371,8,0.375,0.250
4,CACM-2376,9,0.333,0.250
4,CACM-2314,10,0.300,0.250
4,CACM-1829,11,0.273,0.250
4,CACM-2519,12,0.250,0.250
4,CACM-1677,13,0.231,0.250
4,CACM-1135,14,0.214,0.250
4,CACM-3105,15,0.200,0.250
4,CACM-1846,16,0.188,0.250
4,CACM-3103,17,0.176,0.250
4,CACM-2940,18,0.167,0.250
4,CACM-2895,19,0.158,0.250
4,CACM-3073,20,0.200,0.333
4,CACM-1484,21,0.190,0.333
4,CACM-2951,22,0.182,0.333
4,CACM-2931,23,0.174,0.333
4,CACM-2626,24,0.167,0.333
4,CACM-2949,25,0.160,0.333
4,CACM-2320,26,0.154,0.333
4,CACM-2920,27,0.148,0.333
4,CACM-1485,28,0.143,0.333
4,CACM-1748,29,0.138,0.333
4,CACM-3148,30,0.133,0.333
4,CACM-2632,31,0.129,0.333
4,CACM-2870,32,0.125,0.333
4,CACM-2876,33,0.121,0.333
4,CACM-0435,34,0.118,0.333
4,CACM-1928,35,0.114,0.333
4,CACM-1811,36,0.139,0.417
4,CACM-2851,37,0.135,0.417
4,CACM-2840,38,0.132,0.417
4,CACM-3049,39,0.128,0.417
4,CACM-2912,40,0.150,0.500
4,CACM-1695,41,0.146,0.500
4,CACM-2378,42,0.143,0.500
4,CACM-1959,43,0.140,0.500
4,CACM-2946,44,0.136,0.500
4,CACM-2969,45,0.133,0.500
4,CACM-1844,46,0.130,0.500
4,CACM-2198,47,0.128,0.500
4,CACM-1591,48,0.125,0.500
4,CACM-2514,49,0.122,0.500
4,CACM-1828,50,0.120,0.500
4,CACM-2865,51,0.118,0.500
4,CACM-2406,52,0.115,0.500
4,CACM-2958,53,0.113,0.500
4,CACM-0409,54,0.111,0.500
4,CACM-2740,55,0.109,0.500
4,CACM-2105,56,0.107,0.500
4,CACM-1854,57,0.105,0.500
4,CACM-2597,58,0.121,0.583
4,CACM-2317,59,0.119,0.583
4,CACM-1199,60,0.117,0.583
4,CACM-2522,61,0.115,0.583
4,CACM-1307,62,0.113,0.583
4,CACM-2003,63,0.111,0.583
4,CACM-1470,64,0.109,0.583
4,CACM-1410,65,0.108,0.583
4,CACM-2372,66,0.106,0.583
4,CACM-1506,67,0.104,0.583
4,CACM-3082,68,0.118,0.667
4,CACM-3087,69,0.116,0.667
4,CACM-1341,70,0.114,0.667
4,CACM-2929,71,0.113,0.667
4,CACM-1083,72,0.111,0.667
4,CACM-0202,73,0.110,0.667
4,CACM-1589,74,0.108,0.667
4,CACM-1827,75,0.107,0.667
4,CACM-1253,76,0.105,0.667
4,CACM-3127,77,0.117,0.750
4,CACM-2943,78,0.115,0.750
4,CACM-3141,79,0.114,0.750
4,CACM-1680,80,0.113,0.750
4,CACM-2060,81,0.111,0.750
4,CACM-2959,82,0.110,0.750
4,CACM-3070,83,0.108,0.750
4,CACM-2092,84,0.107,0.750
4,CACM-2195,85,0.106,0.750
4,CACM-1603,86,0.105,0.750
4,CACM-2254,87,0.103,0.750
4,CACM-3153,88,0.102,0.750
4,CACM-1710,89,0.101,0.750
4,CACM-3137,90,0.100,0.750
4,CACM-2988,91,0.099,0.750
4,CACM-2948,92,0.098,0.750
4,CACM-2684,93,0.097,0.750
4,CACM-1750,94,0.096,0.750
4,CACM-2878,95,0.095,0.750
4,CACM-1325,96,0.094,0.750
4,CACM-2767,97,0.093,0.750
4,CACM-1681,98,0.092,0.750
4,CACM-1098,99,0.091,0.750
4,CACM-3080,100,0.090,0.750
5,CACM-2035,1,1.000,0.125
5,CACM-1829,2,0.500,0.125
5,CACM-1937,3,0.333,0.125
5,CACM-2003,4,0.250,0.125
5,CACM-2820,5,0.400,0.250
5,CACM-1978,6,0.333,0.250
5,CACM-2299,7,0.429,0.375
5,CACM-1671,8,0.375,0.375
5,CACM-2188,9,0.333,0.375
5,CACM-1742,10,0.300,0.375
5,CACM-2501,11,0.364,0.500
5,CACM-1699,12,0.333,0.500
5,CACM-3012,13,0.308,0.500
5,CACM-2399,14,0.357,0.625
5,CACM-2947,15,0.333,0.625
5,CACM-2314,16,0.312,0.625
5,CACM-1680,17,0.294,0.625
5,CACM-1697,18,0.278,0.625
5,CACM-2105,19,0.263,0.625
5,CACM-2357,20,0.250,0.625
5,CACM-1033,21,0.238,0.625
5,CACM-1502,22,0.273,0.750
5,CACM-1307,23,0.304,0.875
5,CACM-0972,24,0.292,0.875
5,CACM-1977,25,0.280,0.875
5,CACM-2959,26,0.269,0.875
5,CACM-2629,27,0.259,0.875
5,CACM-2873,28,0.250,0.875
5,CACM-1853,29,0.241,0.875
5,CACM-2002,30,0.233,0.875
5,CACM-2439,31,0.226,0.875
5,CACM-3049,32,0.219,0.875
5,CACM-1605,33,0.212,0.875
5,CACM-2841,34,0.206,0.875
5,CACM-2604,35,0.200,0.875
5,CACM-2786,36,0.194,0.875
5,CACM-2152,37,0.189,0.875
5,CACM-1827,38,0.184,0.875
5,CACM-1750,39,0.179,0.875
5,CACM-1534,40,0.175,0.875
5,CACM-2542,41,0.171,0.875
5,CACM-1589,42,0.167,0.875
5,CACM-2812,43,0.163,0.875
5,CACM-1747,44,0.159,0.875
5,CACM-2252,45,0.156,0.875
5,CACM-2358,46,0.152,0.875
5,CACM-1891,47,0.149,0.875
5,CACM-0892,48,0.146,0.875
5,CACM-2645,49,0.143,0.875
5,CACM-2522,50,0.140,0.875
5,CACM-1901,51,0.137,0.875
5,CACM-2667,52,0.135,0.875
5,CACM-1677,53,0.132,0.875
5,CACM-2516,54,0.130,0.875
5,CACM-3147,55,0.127,0.875
5,CACM-2169,56,0.125,0.875
5,CACM-1695,57,0.123,0.875
5,CACM-1962,58,0.121,0.875
5,CACM-1487,59,0.119,0.875
5,CACM-1642,60,0.117,0.875
5,CACM-1188,61,0.115,0.875
5,CACM-2674,62,0.113,0.875
5,CACM-2370,63,0.111,0.875
5,CACM-1698,64,0.109,0.875
5,CACM-2211,65,0.108,0.875
5,CACM-2967,66,0.106,0.875
5,CACM-2065,67,0.104,0.875
5,CACM-1960,68,0.103,0.875
5,CACM-0671,69,0.101,0.875
5,CACM-2201,70,0.100,0.875
5,CACM-1281,71,0.099,0.875
5,CACM-1591,72,0.097,0.875
5,CACM-3087,73,0.096,0.875
5,CACM-1571,74,0.095,0.875
5,CACM-1774,75,0.093,0.875
5,CACM-2277,76,0.092,0.875
5,CACM-1503,77,0.091,0.875
5,CACM-2390,78,0.090,0.875
5,CACM-2054,79,0.089,0.875
5,CACM-3204,80,0.087,0.875
5,CACM-2319,81,0.086,0.875
5,CACM-1927,82,0.085,0.875
5,CACM-2622,83,0.084,0.875
5,CACM-1427,84,0.083,0.875
5,CACM-1767,85,0.082,0.875
5,CACM-1542,86,0.081,0.875
5,CACM-2705,87,0.080,0.875
5,CACM-3023,88,0.080,0.875
5,CACM-3025,89,0.079,0.875
5,CACM-2541,90,0.078,0.875
5,CACM-1738,91,0.077,0.875
5,CACM-1515,92,0.076,0.875
5,CACM-2450,93,0.075,0.875
5,CACM-2481,94,0.074,0.875
5,CACM-1252,95,0.074,0.875
5,CACM-2396,96,0.073,0.875
5,CACM-1703,97,0.072,0.875
5,CACM-1194,98,0.071,0.875
5,CACM-0276,99,0.071,0.875
5,CACM-1270,100,0.070,0.875
6,CACM-1543,1,1.000,0.333
6,CACM-1664,2,0.500,0.333
6,CACM-2078,3,0.667,0.667
6,CACM-2828,4,0.750,1.000
6,CACM-0605,5,0.600,1.000
6,CACM-2826,6,0.500,1.000
6,CACM-0695,7,0.429,1.000
6,CACM-2406,8,0.375,1.000
6,CACM-1365,9,0.333,1.000
6,CACM-2230,10,0.300,1.000
6,CACM-0417,11,0.273,1.000
6,CACM-1366,12,0.250,1.000
6,CACM-2721,13,0.231,1.000
6,CACM-0595,14,0.214,1.000
6,CACM-1234,15,0.200,1.000
6,CACM-1341,16,0.188,1.000
6,CACM-2931,17,0.176,1.000
6,CACM-0670,18,0.167,1.000
6,CACM-1769,19,0.158,1.000
6,CACM-1978,20,0.150,1.000
6,CACM-2873,21,0.143,1.000
6,CACM-2667,22,0.136,1.000
6,CACM-2254,23,0.130,1.000
6,CACM-1457,24,0.125,1.000
6,CACM-1108,25,0.120,1.000
6,CACM-1083,26,0.115,1.000
6,CACM-2314,27,0.111,1.000
6,CACM-2519,28,0.107,1.000
6,CACM-2715,29,0.103,1.000
6,CACM-1433,30,0.100,1.000
6,CACM-1098,31,0.097,1.000
6,CACM-0616,32,0.094,1.000
6,CACM-2967,33,0.091,1.000
6,CACM-1928,34,0.088,1.000
6,CACM-1937,35,0.086,1.000
6,CACM-2753,36,0.083,1.000
6,CACM-1188,37,0.081,1.000
6,CACM-2389,38,0.079,1.000
6,CACM-2812,39,0.077,1.000
6,CACM-1014,40,0.075,1.000
6,CACM-2829,41,0.073,1.000
6,CACM-2310,42,0.071,1.000
6,CACM-1196,43,0.070,1.000
6,CACM-1959,44,0.068,1.000
6,CACM-2187,45,0.067,1.000
6,CACM-2046,46,0.065,1.000
6,CACM-0320,47,0.064,1.000
6,CACM-2003,48,0.062,1.000
6,CACM-1671,49,0.061,1.000
6,CACM-1503,50,0.060,1.000
6,CACM-2060,51,0.059,1.000
6,CACM-3154,52,0.058,1.000
6,CACM-3135,53,0.057,1.000
6,CACM-2900,54,0.056,1.000
6,CACM-2718,55,0.055,1.000
6,CACM-1711,56,0.054,1.000
6,CACM-1835,57,0.053,1.000
6,CACM-1066,58,0.052,1.000
6,CACM-2969,59,0.051,1.000
6,CACM-1929,60,0.050,1.000
6,CACM-2198,61,0.049,1.000
6,CACM-3035,62,0.048,1.000
6,CACM-3077,63,0.048,1.000
6,CACM-2196,64,0.047,1.000
6,CACM-1728,65,0.046,1.000
6,CACM-2893,66,0.045,1.000
6,CACM-1348,67,0.045,1.000
6,CACM-2485,68,0.044,1.000
6,CACM-1427,69,0.043,1.000
6,CACM-0046,70,0.043,1.000
6,CACM-2940,71,0.042,1.000
6,CACM-1485,72,0.042,1.000
6,CACM-1379,73,0.041,1.000
6,CACM-0531,74,0.041,1.000
6,CACM-2546,75,0.040,1.000
6,CACM-1571,76,0.039,1.000
6,CACM-2188,77,0.039,1.000
6,CACM-3030,78,0.038,1.000
6,CACM-1325,79,0.038,1.000
6,CACM-1623,80,0.037,1.000
6,CACM-1099,81,0.037,1.000
6,CACM-2918,82,0.037,1.000
6,CACM-2092,83,0.036,1.000
6,CACM-3022,84,0.036,1.000
6,CACM-1710,85,0.035,1.000
6,CACM-1753,86,0.035,1.000
6,CACM-2516,87,0.034,1.000
6,CACM-1750,88,0.034,1.000
6,CACM-1827,89,0.034,1.000
6,CACM-2317,90,0.033,1.000
6,CACM-2561,91,0.033,1.000
6,CACM-1885,92,0.033,1.000
6,CACM-2163,93,0.032,1.000
6,CACM-1135,94,0.032,1.000
6,CACM-1309,95,0.032,1.000
6,CACM-1199,96,0.031,1.000
6,CACM-2433,97,0.031,1.000
6,CACM-3012,98,0.031,1.000
6,CACM-1134,99,0.030,1.000
6,CACM-1435,100,0.030,1.000
7,CACM-3043,1,1.000,0.036
7,CACM-2080,2,0.500,0.036
7,CACM-2342,3,0.667,0.071
7,CACM-2320,4,0.750,0.107
7,CACM-2376,5,0.800,0.143
7,CACM-3128,6,0.833,0.179
7,CACM-2740,7,0.714,0.179
7,CACM-2865,8,0.750,0.214
7,CACM-2912,9,0.778,0.250
7,CACM-1854,10,0.700,0.250
7,CACM-2317,11,0.636,0.250
7,CACM-0046,12,0.583,0.250
7,CACM-2949,13,0.538,0.250
7,CACM-1749,14,0.500,0.250
7,CACM-2379,15,0.467,0.250
7,CACM-3148,16,0.500,0.286
7,CACM-2378,17,0.471,0.286
7,CACM-2920,18,0.444,0.286
7,CACM-3141,19,0.474,0.321
7,CACM-1747,20,0.450,0.321
7,CACM-2895,21,0.476,0.357
7,CACM-1960,22,0.500,0.393
7,CACM-2111,23,0.478,0.393
7,CACM-1198,24,0.500,0.429
7,CACM-2851,25,0.480,0.429
7,CACM-3059,26,0.462,0.429
7,CACM-2541,27,0.444,0.429
7,CACM-2597,28,0.464,0.464
7,CACM-2482,29,0.483,0.500
7,CACM-1135,30,0.467,0.500
7,CACM-1959,31,0.452,0.500
7,CACM-1753,32,0.438,0.500
7,CACM-2777,33,0.455,0.536
7,CACM-2940,34,0.441,0.536
7,CACM-2195,35,0.429,0.536
7,CACM-1341,36,0.417,0.536
7,CACM-1748,37,0.405,0.536
7,CACM-2314,38,0.395,0.536
7,CACM-1623,39,0.385,0.536
7,CACM-3078,40,0.375,0.536
7,CACM-1728,41,0.366,0.536
7,CACM-3014,42,0.357,0.536
7,CACM-3104,43,0.349,0.536
7,CACM-1828,44,0.341,0.536
7,CACM-3153,45,0.333,0.536
7,CACM-2519,46,0.326,0.536
7,CACM-1877,47,0.340,0.571
7,CACM-2016,48,0.333,0.571
7,CACM-1603,49,0.327,0.571
7,CACM-2938,50,0.320,0.571
7,CACM-2618,51,0.333,0.607
7,CACM-2939,52,0.327,0.607
7,CACM-2150,53,0.340,0.643
7,CACM-2972,54,0.333,0.643
7,CACM-2812,55,0.327,0.643
7,CACM-3137,56,0.321,0.643
7,CACM-1774,57,0.316,0.643
7,CACM-2741,58,0.310,0.643
7,CACM-2570,59,0.305,0.643
7,CACM-3039,60,0.300,0.643
7,CACM-1751,61,0.295,0.643
7,CACM-1098,62,0.290,0.643
7,CACM-3120,63,0.286,0.643
7,CACM-3048,64,0.281,0.643
7,CACM-0435,65,0.277,0.643
7,CACM-2946,66,0.273,0.643
7,CACM-2629,67,0.269,0.643
7,CACM-2433,68,0.265,0.643
7,CACM-2198,69,0.261,0.643
7,CACM-1892,70,0.257,0.643
7,CACM-2898,71,0.254,0.643
7,CACM-2979,72,0.250,0.643
7,CACM-2060,73,0.247,0.643
7,CACM-1846,74,0.243,0.643
7,CACM-2470,75,0.240,0.643
7,CACM-3077,76,0.237,0.643
7,CACM-1805,77,0.234,0.643
7,CACM-3082,78,0.244,0.679
7,CACM-2219,79,0.241,0.679
7,CACM-2928,80,0.237,0.679
7,CACM-1457,81,0.235,0.679
7,CACM-2264,82,0.232,0.679
7,CACM-1750,83,0.229,0.679
7,CACM-1605,84,0.226,0.679
7,CACM-2950,85,0.224,0.679
7,CACM-3073,86,0.221,0.679
7,CACM-1247,87,0.218,0.679
7,CACM-3072,88,0.216,0.679
7,CACM-2890,89,0.213,0.679
7,CACM-1698,90,0.211,0.679
7,CACM-2931,91,0.209,0.679
7,CACM-1591,92,0.207,0.679
7,CACM-2254,93,0.204,0.679
7,CACM-0637,94,0.202,0.679
7,CACM-2439,95,0.200,0.679
7,CACM-2499,96,0.198,0.679
7,CACM-2138,97,0.196,0.679
7,CACM-1485,98,0.194,0.679
7,CACM-2732,99,0.192,0.679
7,CACM-1033,100,0.190,0.679
8,CACM-2849,1,1.000,0.333
8,CACM-3032,2,1.000,0.667
8,CACM-2625,3,1.000,1.000
8,CACM-2949,4,0.750,1.000
8,CACM-2951,5,0.600,1.000
8,CACM-2371,6,0.500,1.000
8,CACM-2969,7,0.429,1.000
8,CACM-2541,8,0.375,1.000
8,CACM-3137,9,0.333,1.000
8,CACM-0040,10,0.300,1.000
8,CACM-2892,11,0.273,1.000
8,CACM-1677,12,0.250,1.000
8,CACM-2522,13,0.231,1.000
8,CACM-3068,14,0.214,1.000
8,CACM-1751,15,0.200,1.000
8,CACM-1747,16,0.188,1.000
8,CACM-1685,17,0.176,1.000
8,CACM-2358,18,0.167,1.000
8,CACM-2543,19,0.158,1.000
8,CACM-1247,20,0.150,1.000
8,CACM-1745,21,0.143,1.000
8,CACM-1680,22,0.136,1.000
8,CACM-2776,23,0.130,1.000
8,CACM-3158,24,0.125,1.000
8,CACM-1928,25,0.120,1.000
8,CACM-3072,26,0.115,1.000
8,CACM-2991,27,0.111,1.000
8,CACM-2798,28,0.107,1.000
8,CACM-1754,29,0.103,1.000
8,CACM-2860,30,0.100,1.000
8,CACM-2109,31,0.097,1.000
8,CACM-2197,32,0.094,1.000
8,CACM-3082,33,0.091,1.000
