"Query ID", "Doc ID", "Ranking", "Precision", "Recall"
2,CACM-1867,5,0.600,1.000
2,CACM-0397,6,0.500,1.000
2,CACM-1014,7,0.429,1.000
2,CACM-0492,8,0.375,1.000
2,CACM-0435,9,0.333,1.000
2,CACM-1397,10,0.300,1.000
2,CACM-1623,11,0.273,1.000
2,CACM-0597,12,0.250,1.000
2,CACM-1305,13,0.231,1.000
2,CACM-0847,14,0.214,1.000
2,CACM-0531,15,0.200,1.000
2,CACM-3202,16,0.188,1.000
2,CACM-1168,17,0.176,1.000
2,CACM-1345,18,0.167,1.000
2,CACM-1625,19,0.158,1.000
2,CACM-0616,20,0.150,1.000
2,CACM-1214,21,0.143,1.000
2,CACM-1498,22,0.136,1.000
2,CACM-1424,23,0.130,1.000
2,CACM-1183,24,0.125,1.000
2,CACM-3189,25,0.120,1.000
2,CACM-1215,26,0.115,1.000
2,CACM-1315,27,0.111,1.000
2,CACM-0971,28,0.107,1.000
2,CACM-1439,29,0.103,1.000
2,CACM-0728,30,0.100,1.000
2,CACM-2645,31,0.097,1.000
2,CACM-1391,32,0.094,1.000
2,CACM-1926,33,0.091,1.000
2,CACM-1591,34,0.088,1.000
2,CACM-1117,35,0.086,1.000
2,CACM-1861,36,0.083,1.000
2,CACM-3201,37,0.081,1.000
2,CACM-3204,38,0.079,1.000
2,CACM-2439,39,0.077,1.000
2,CACM-2356,40,0.075,1.000
2,CACM-1523,41,0.073,1.000
2,CACM-1486,42,0.071,1.000
2,CACM-1705,43,0.070,1.000
2,CACM-1403,44,0.068,1.000
2,CACM-1464,45,0.067,1.000
2,CACM-0942,46,0.065,1.000
2,CACM-1549,47,0.064,1.000
2,CACM-1334,48,0.062,1.000
2,CACM-2519,49,0.061,1.000
2,CACM-3127,50,0.060,1.000
2,CACM-2912,51,0.059,1.000
2,CACM-2937,52,0.058,1.000
2,CACM-3199,53,0.057,1.000
2,CACM-1427,54,0.056,1.000
2,CACM-1564,55,0.055,1.000
2,CACM-1348,56,0.054,1.000
2,CACM-1503,57,0.053,1.000
2,CACM-1161,58,0.052,1.000
2,CACM-0282,59,0.051,1.000
2,CACM-2943,60,0.050,1.000
2,CACM-1542,61,0.049,1.000
2,CACM-2456,62,0.048,1.000
2,CACM-1468,63,0.048,1.000
2,CACM-1676,64,0.047,1.000
2,CACM-2383,65,0.046,1.000
2,CACM-3005,66,0.045,1.000
2,CACM-2471,67,0.045,1.000
2,CACM-3080,68,0.044,1.000
2,CACM-1469,69,0.043,1.000
2,CACM-2850,70,0.043,1.000
2,CACM-1854,71,0.042,1.000
2,CACM-1264,72,0.042,1.000
2,CACM-2939,73,0.041,1.000
2,CACM-1145,74,0.041,1.000
2,CACM-2317,75,0.040,1.000
2,CACM-1671,76,0.039,1.000
2,CACM-2096,77,0.039,1.000
2,CACM-2812,78,0.038,1.000
2,CACM-1939,79,0.038,1.000
2,CACM-2092,80,0.037,1.000
2,CACM-1680,81,0.037,1.000
2,CACM-3160,82,0.037,1.000
2,CACM-0321,83,0.036,1.000
2,CACM-1811,84,0.036,1.000
2,CACM-1741,85,0.035,1.000
2,CACM-2483,86,0.035,1.000
2,CACM-2217,87,0.034,1.000
2,CACM-2002,88,0.034,1.000
2,CACM-3077,89,0.034,1.000
2,CACM-2233,90,0.033,1.000
3,CACM-0100,1,0.000,0.000
3,CACM-0799,2,0.000,0.000
3,CACM-2551,3,0.000,0.000
3,CACM-2659,4,0.000,0.000
3,CACM-2658,5,0.000,0.000
3,CACM-1134,6,0.167,0.167
3,CACM-2411,7,0.143,0.167
3,CACM-1402,8,0.125,0.167
3,CACM-2495,9,0.111,0.167
3,CACM-2111,10,0.100,0.167
3,CACM-0205,11,0.091,0.167
3,CACM-3115,12,0.083,0.167
3,CACM-1007,13,0.077,0.167
3,CACM-0252,14,0.071,0.167
3,CACM-2064,15,0.067,0.167
3,CACM-2061,16,0.062,0.167
3,CACM-2685,17,0.059,0.167
3,CACM-1783,18,0.056,0.167
3,CACM-2423,19,0.053,0.167
3,CACM-1785,20,0.050,0.167
3,CACM-1807,21,0.095,0.333
3,CACM-1658,22,0.091,0.333
3,CACM-2886,23,0.087,0.333
3,CACM-0637,24,0.083,0.333
3,CACM-2449,25,0.080,0.333
3,CACM-1565,26,0.077,0.333
3,CACM-1682,27,0.074,0.333
3,CACM-1392,28,0.071,0.333
3,CACM-2708,29,0.069,0.333
3,CACM-2904,30,0.067,0.333
3,CACM-2843,31,0.065,0.333
3,CACM-2534,32,0.062,0.333
3,CACM-2579,33,0.061,0.333
3,CACM-1683,34,0.059,0.333
3,CACM-1387,35,0.057,0.333
3,CACM-3093,36,0.056,0.333
3,CACM-2897,37,0.054,0.333
3,CACM-2112,38,0.053,0.333
3,CACM-3045,39,0.051,0.333
3,CACM-1787,40,0.050,0.333
3,CACM-1062,41,0.049,0.333
3,CACM-1533,42,0.048,0.333
3,CACM-2921,43,0.047,0.333
3,CACM-1223,44,0.045,0.333
3,CACM-1029,45,0.044,0.333
3,CACM-1947,46,0.065,0.500
3,CACM-2871,47,0.064,0.500
3,CACM-2439,48,0.062,0.500
3,CACM-2877,49,0.061,0.500
3,CACM-1154,50,0.060,0.500
3,CACM-0254,51,0.059,0.500
3,CACM-3130,52,0.058,0.500
3,CACM-2945,53,0.057,0.500
3,CACM-3110,54,0.056,0.500
3,CACM-1159,55,0.055,0.500
3,CACM-2138,56,0.054,0.500
3,CACM-2684,57,0.053,0.500
3,CACM-2110,58,0.052,0.500
3,CACM-3028,59,0.051,0.500
3,CACM-2929,60,0.050,0.500
3,CACM-2130,61,0.049,0.500
3,CACM-2053,62,0.048,0.500
3,CACM-3103,63,0.048,0.500
3,CACM-3080,64,0.047,0.500
3,CACM-1350,65,0.046,0.500
3,CACM-2175,66,0.045,0.500
3,CACM-1572,67,0.045,0.500
3,CACM-2542,68,0.044,0.500
3,CACM-1012,69,0.043,0.500
3,CACM-2820,70,0.043,0.500
3,CACM-0929,71,0.042,0.500
3,CACM-0695,72,0.042,0.500
3,CACM-1194,73,0.041,0.500
3,CACM-1680,74,0.041,0.500
3,CACM-0077,75,0.040,0.500
3,CACM-1313,76,0.039,0.500
3,CACM-1135,77,0.039,0.500
3,CACM-0051,78,0.038,0.500
3,CACM-2587,79,0.038,0.500
3,CACM-1591,80,0.037,0.500
3,CACM-2066,81,0.037,0.500
3,CACM-2887,82,0.037,0.500
3,CACM-1723,83,0.036,0.500
3,CACM-1496,84,0.036,0.500
3,CACM-3099,85,0.035,0.500
3,CACM-2939,86,0.035,0.500
3,CACM-1788,87,0.034,0.500
3,CACM-3102,88,0.034,0.500
3,CACM-0070,89,0.034,0.500
3,CACM-2870,90,0.033,0.500
3,CACM-0058,91,0.033,0.500
3,CACM-3030,92,0.033,0.500
3,CACM-1314,93,0.032,0.500
3,CACM-2572,94,0.032,0.500
3,CACM-3151,95,0.032,0.500
3,CACM-2867,96,0.031,0.500
3,CACM-1696,97,0.031,0.500
3,CACM-1926,98,0.031,0.500
3,CACM-2204,99,0.030,0.500
3,CACM-2666,100,0.030,0.500
4,CACM-3043,1,1.000,0.083
4,CACM-3128,2,1.000,0.167
4,CACM-2342,3,0.667,0.167
4,CACM-2519,4,0.500,0.167
4,CACM-2377,5,0.400,0.167
4,CACM-2895,6,0.333,0.167
4,CACM-3073,7,0.429,0.250
4,CACM-2376,8,0.375,0.250
4,CACM-2371,9,0.444,0.333
4,CACM-2939,10,0.400,0.333
4,CACM-3141,11,0.364,0.333
4,CACM-1135,12,0.333,0.333
4,CACM-2844,13,0.308,0.333
4,CACM-2742,14,0.286,0.333
4,CACM-0483,15,0.267,0.333
4,CACM-3148,16,0.250,0.333
4,CACM-2870,17,0.235,0.333
4,CACM-2816,18,0.222,0.333
4,CACM-2949,19,0.211,0.333
4,CACM-3105,20,0.200,0.333
4,CACM-2958,21,0.190,0.333
4,CACM-1846,22,0.182,0.333
4,CACM-2912,23,0.217,0.417
4,CACM-3103,24,0.208,0.417
4,CACM-2578,25,0.200,0.417
4,CACM-3137,26,0.192,0.417
4,CACM-3127,27,0.222,0.500
4,CACM-2626,28,0.214,0.500
4,CACM-2849,29,0.207,0.500
4,CACM-3082,30,0.233,0.583
4,CACM-2060,31,0.226,0.583
4,CACM-2900,32,0.219,0.583
4,CACM-2920,33,0.212,0.583
4,CACM-3120,34,0.206,0.583
4,CACM-1485,35,0.200,0.583
4,CACM-2740,36,0.194,0.583
4,CACM-2840,37,0.189,0.583
4,CACM-2150,38,0.184,0.583
4,CACM-2936,39,0.179,0.583
4,CACM-1198,40,0.175,0.583
4,CACM-2969,41,0.171,0.583
4,CACM-1145,42,0.167,0.583
4,CACM-1153,43,0.163,0.583
4,CACM-2632,44,0.159,0.583
4,CACM-0412,45,0.156,0.583
4,CACM-2851,46,0.152,0.583
4,CACM-2931,47,0.149,0.583
4,CACM-3078,48,0.146,0.583
4,CACM-2558,49,0.143,0.583
4,CACM-1749,50,0.160,0.667
4,CACM-1518,51,0.157,0.667
4,CACM-0052,52,0.154,0.667
4,CACM-0088,53,0.151,0.667
4,CACM-0020,54,0.148,0.667
4,CACM-2767,55,0.145,0.667
4,CACM-3064,56,0.143,0.667
4,CACM-2777,57,0.140,0.667
4,CACM-2320,58,0.138,0.667
4,CACM-1780,59,0.136,0.667
4,CACM-1484,60,0.133,0.667
4,CACM-3171,61,0.131,0.667
4,CACM-2080,62,0.129,0.667
4,CACM-1747,63,0.127,0.667
4,CACM-2848,64,0.125,0.667
4,CACM-3049,65,0.123,0.667
4,CACM-1748,66,0.121,0.667
4,CACM-2672,67,0.119,0.667
4,CACM-3184,68,0.118,0.667
4,CACM-2721,69,0.116,0.667
4,CACM-2255,70,0.114,0.667
4,CACM-2504,71,0.113,0.667
4,CACM-2396,72,0.111,0.667
4,CACM-1463,73,0.110,0.667
4,CACM-2378,74,0.108,0.667
4,CACM-2228,75,0.107,0.667
4,CACM-1753,76,0.105,0.667
4,CACM-2929,77,0.104,0.667
4,CACM-2436,78,0.103,0.667
4,CACM-2276,79,0.101,0.667
4,CACM-1199,80,0.100,0.667
4,CACM-1014,81,0.099,0.667
4,CACM-0618,82,0.098,0.667
4,CACM-1828,83,0.096,0.667
4,CACM-3039,84,0.095,0.667
4,CACM-1754,85,0.094,0.667
4,CACM-2865,86,0.093,0.667
4,CACM-1458,87,0.092,0.667
4,CACM-2522,88,0.091,0.667
4,CACM-1623,89,0.090,0.667
4,CACM-2383,90,0.089,0.667
4,CACM-2922,91,0.088,0.667
4,CACM-1550,92,0.087,0.667
4,CACM-1829,93,0.086,0.667
4,CACM-2152,94,0.085,0.667
4,CACM-1673,95,0.084,0.667
4,CACM-1854,96,0.083,0.667
4,CACM-2581,97,0.082,0.667
4,CACM-1272,98,0.082,0.667
4,CACM-1369,99,0.081,0.667
4,CACM-0435,100,0.080,0.667
5,CACM-2035,1,1.000,0.125
5,CACM-2299,2,1.000,0.250
5,CACM-2357,3,0.667,0.250
5,CACM-2629,4,0.500,0.250
5,CACM-1829,5,0.400,0.250
5,CACM-1960,6,0.333,0.250
5,CACM-0892,7,0.286,0.250
5,CACM-3147,8,0.250,0.250
5,CACM-2003,9,0.222,0.250
5,CACM-1937,10,0.200,0.250
5,CACM-2321,11,0.182,0.250
5,CACM-1923,12,0.167,0.250
5,CACM-2873,13,0.154,0.250
5,CACM-2399,14,0.214,0.375
5,CACM-1502,15,0.267,0.500
5,CACM-0251,16,0.250,0.500
5,CACM-1409,17,0.235,0.500
5,CACM-2947,18,0.222,0.500
5,CACM-1699,19,0.211,0.500
5,CACM-1188,20,0.200,0.500
5,CACM-1281,21,0.190,0.500
5,CACM-1392,22,0.182,0.500
5,CACM-1742,23,0.174,0.500
5,CACM-1671,24,0.167,0.500
5,CACM-2812,25,0.160,0.500
5,CACM-1053,26,0.154,0.500
5,CACM-1272,27,0.148,0.500
5,CACM-1747,28,0.143,0.500
5,CACM-1978,29,0.138,0.500
5,CACM-1698,30,0.133,0.500
5,CACM-2469,31,0.129,0.500
5,CACM-2542,32,0.125,0.500
5,CACM-2105,33,0.121,0.500
5,CACM-2169,34,0.118,0.500
5,CACM-3012,35,0.114,0.500
5,CACM-1682,36,0.111,0.500
5,CACM-2867,37,0.108,0.500
5,CACM-2145,38,0.105,0.500
5,CACM-2501,39,0.128,0.625
5,CACM-2514,40,0.125,0.625
5,CACM-2247,41,0.122,0.625
5,CACM-1252,42,0.119,0.625
5,CACM-1853,43,0.116,0.625
5,CACM-1746,44,0.114,0.625
5,CACM-2314,45,0.111,0.625
5,CACM-2820,46,0.130,0.750
5,CACM-2252,47,0.128,0.750
5,CACM-0756,48,0.125,0.750
5,CACM-0529,49,0.122,0.750
5,CACM-1395,50,0.120,0.750
5,CACM-2106,51,0.118,0.750
5,CACM-2522,52,0.115,0.750
5,CACM-3030,53,0.113,0.750
5,CACM-2980,54,0.111,0.750
5,CACM-1605,55,0.109,0.750
5,CACM-2358,56,0.107,0.750
5,CACM-1435,57,0.105,0.750
5,CACM-3025,58,0.103,0.750
5,CACM-2078,59,0.102,0.750
5,CACM-2151,60,0.100,0.750
5,CACM-2718,61,0.098,0.750
5,CACM-3137,62,0.097,0.750
5,CACM-1238,63,0.095,0.750
5,CACM-3031,64,0.094,0.750
5,CACM-2957,65,0.092,0.750
5,CACM-1926,66,0.091,0.750
5,CACM-2841,67,0.090,0.750
5,CACM-1646,68,0.088,0.750
5,CACM-1523,69,0.087,0.750
5,CACM-2546,70,0.086,0.750
5,CACM-2738,71,0.085,0.750
5,CACM-1534,72,0.083,0.750
5,CACM-2138,73,0.082,0.750
5,CACM-2407,74,0.081,0.750
5,CACM-2716,75,0.080,0.750
5,CACM-2887,76,0.079,0.750
5,CACM-2534,77,0.078,0.750
5,CACM-2860,78,0.077,0.750
5,CACM-0173,79,0.076,0.750
5,CACM-2036,80,0.075,0.750
5,CACM-1408,81,0.074,0.750
5,CACM-3144,82,0.073,0.750
5,CACM-2345,83,0.072,0.750
5,CACM-2753,84,0.071,0.750
5,CACM-2626,85,0.071,0.750
5,CACM-2527,86,0.070,0.750
5,CACM-2959,87,0.069,0.750
5,CACM-0063,88,0.068,0.750
5,CACM-2230,89,0.067,0.750
5,CACM-2188,90,0.067,0.750
5,CACM-3011,91,0.066,0.750
5,CACM-0493,92,0.065,0.750
5,CACM-2541,93,0.065,0.750
5,CACM-2786,94,0.064,0.750
5,CACM-3174,95,0.063,0.750
5,CACM-2978,96,0.062,0.750
5,CACM-3102,97,0.062,0.750
5,CACM-1764,98,0.061,0.750
5,CACM-2604,99,0.061,0.750
5,CACM-0799,100,0.060,0.750
6,CACM-2826,1,0.000,0.000
6,CACM-2828,2,0.500,0.333
6,CACM-1543,3,0.667,0.667
6,CACM-2230,4,0.500,0.667
6,CACM-0605,5,0.400,0.667
6,CACM-0695,6,0.333,0.667
6,CACM-1234,7,0.286,0.667
6,CACM-2721,8,0.250,0.667
6,CACM-1365,9,0.222,0.667
6,CACM-0242,10,0.200,0.667
6,CACM-1664,11,0.182,0.667
6,CACM-2873,12,0.167,0.667
6,CACM-3035,13,0.154,0.667
6,CACM-2753,14,0.143,0.667
6,CACM-1867,15,0.133,0.667
6,CACM-2078,16,0.188,1.000
6,CACM-1014,17,0.176,1.000
6,CACM-0492,18,0.167,1.000
6,CACM-1148,19,0.158,1.000
6,CACM-2389,20,0.150,1.000
6,CACM-0530,21,0.143,1.000
6,CACM-0435,22,0.136,1.000
6,CACM-2187,23,0.130,1.000
6,CACM-1397,24,0.125,1.000
6,CACM-0697,25,0.120,1.000
6,CACM-0417,26,0.115,1.000
6,CACM-1623,27,0.111,1.000
6,CACM-3172,28,0.107,1.000
6,CACM-2485,29,0.103,1.000
6,CACM-2176,30,0.100,1.000
6,CACM-2671,31,0.097,1.000
6,CACM-1621,32,0.094,1.000
6,CACM-0531,33,0.091,1.000
6,CACM-1385,34,0.088,1.000
6,CACM-1009,35,0.086,1.000
6,CACM-0616,36,0.083,1.000
6,CACM-1046,37,0.081,1.000
6,CACM-2707,38,0.079,1.000
6,CACM-2417,39,0.077,1.000
6,CACM-1186,40,0.075,1.000
6,CACM-0705,41,0.073,1.000
6,CACM-1088,42,0.071,1.000
6,CACM-2667,43,0.070,1.000
6,CACM-2931,44,0.068,1.000
6,CACM-2547,45,0.067,1.000
6,CACM-0888,46,0.065,1.000
6,CACM-2087,47,0.064,1.000
6,CACM-3135,48,0.062,1.000
6,CACM-2505,49,0.061,1.000
6,CACM-1113,50,0.060,1.000
6,CACM-2836,51,0.059,1.000
6,CACM-0704,52,0.058,1.000
6,CACM-0768,53,0.057,1.000
6,CACM-0887,54,0.056,1.000
6,CACM-0397,55,0.055,1.000
6,CACM-3040,56,0.054,1.000
6,CACM-0767,57,0.053,1.000
6,CACM-3117,58,0.052,1.000
6,CACM-1368,59,0.051,1.000
6,CACM-2740,60,0.050,1.000
6,CACM-3188,61,0.049,1.000
6,CACM-2804,62,0.048,1.000
6,CACM-2502,63,0.048,1.000
6,CACM-2705,64,0.047,1.000
6,CACM-1099,65,0.046,1.000
6,CACM-2772,66,0.045,1.000
6,CACM-1001,67,0.045,1.000
6,CACM-2922,68,0.044,1.000
6,CACM-2666,69,0.043,1.000
6,CACM-2834,70,0.043,1.000
6,CACM-2181,71,0.042,1.000
6,CACM-2406,72,0.042,1.000
6,CACM-2399,73,0.041,1.000
6,CACM-2306,74,0.041,1.000
6,CACM-1541,75,0.040,1.000
6,CACM-1948,76,0.039,1.000
6,CACM-3086,77,0.039,1.000
6,CACM-2712,78,0.038,1.000
6,CACM-0971,79,0.038,1.000
6,CACM-1781,80,0.037,1.000
6,CACM-3008,81,0.037,1.000
6,CACM-2698,82,0.037,1.000
6,CACM-1083,83,0.036,1.000
6,CACM-0670,84,0.036,1.000
6,CACM-2518,85,0.035,1.000
6,CACM-3148,86,0.035,1.000
6,CACM-1267,87,0.034,1.000
6,CACM-1413,88,0.034,1.000
6,CACM-0320,89,0.034,1.000
6,CACM-1404,90,0.033,1.000
6,CACM-3018,91,0.033,1.000
6,CACM-3000,92,0.033,1.000
6,CACM-1433,93,0.032,1.000
6,CACM-2202,94,0.032,1.000
6,CACM-2486,95,0.032,1.000
6,CACM-3154,96,0.031,1.000
6,CACM-2357,97,0.031,1.000
6,CACM-2936,98,0.031,1.000
6,CACM-2189,99,0.030,1.000
6,CACM-2968,100,0.030,1.000
7,CACM-3043,1,1.000,0.036
7,CACM-3128,2,1.000,0.071
7,CACM-2912,3,1.000,0.107
7,CACM-2949,4,0.750,0.107
7,CACM-2376,5,0.800,0.143
7,CACM-3141,6,0.833,0.179
7,CACM-2865,7,0.857,0.214
7,CACM-2320,8,0.875,0.250
7,CACM-2342,9,0.889,0.286
7,CACM-2740,10,0.800,0.286
7,CACM-1198,11,0.818,0.321
7,CACM-3148,12,0.833,0.357
7,CACM-2256,13,0.846,0.393
7,CACM-2150,14,0.857,0.429
7,CACM-1854,15,0.800,0.429
7,CACM-2371,16,0.750,0.429
7,CACM-2618,17,0.765,0.464
7,CACM-1749,18,0.722,0.464
7,CACM-1338,19,0.737,0.500
7,CACM-3104,20,0.700,0.500
7,CACM-2080,21,0.667,0.500
7,CACM-3014,22,0.636,0.500
7,CACM-2890,23,0.609,0.500
7,CACM-3039,24,0.583,0.500
7,CACM-2379,25,0.560,0.500
7,CACM-0046,26,0.538,0.500
7,CACM-2895,27,0.556,0.536
7,CACM-2541,28,0.536,0.536
7,CACM-3048,29,0.517,0.536
7,CACM-3078,30,0.500,0.536
7,CACM-2578,31,0.516,0.571
7,CACM-0243,32,0.500,0.571
7,CACM-3137,33,0.485,0.571
7,CACM-2326,34,0.471,0.571
7,CACM-1846,35,0.457,0.571
7,CACM-2851,36,0.444,0.571
7,CACM-2849,37,0.432,0.571
7,CACM-2871,38,0.421,0.571
7,CACM-3082,39,0.436,0.607
7,CACM-3170,40,0.425,0.607
7,CACM-2276,41,0.415,0.607
7,CACM-0942,42,0.405,0.607
7,CACM-0412,43,0.395,0.607
7,CACM-1736,44,0.386,0.607
7,CACM-1960,45,0.400,0.643
7,CACM-2378,46,0.391,0.643
7,CACM-1922,47,0.383,0.643
7,CACM-1698,48,0.375,0.643
7,CACM-2795,49,0.367,0.643
7,CACM-2192,50,0.360,0.643
7,CACM-2519,51,0.353,0.643
7,CACM-3031,52,0.346,0.643
7,CACM-0052,53,0.340,0.643
7,CACM-1748,54,0.333,0.643
7,CACM-2672,55,0.327,0.643
7,CACM-2317,56,0.321,0.643
7,CACM-0088,57,0.316,0.643
7,CACM-2657,58,0.310,0.643
7,CACM-2972,59,0.305,0.643
7,CACM-1923,60,0.300,0.643
7,CACM-2227,61,0.295,0.643
7,CACM-2255,62,0.290,0.643
7,CACM-2504,63,0.286,0.643
7,CACM-1780,64,0.281,0.643
7,CACM-3073,65,0.277,0.643
7,CACM-2228,66,0.288,0.679
7,CACM-1753,67,0.284,0.679
7,CACM-2111,68,0.279,0.679
7,CACM-2940,69,0.275,0.679
7,CACM-3080,70,0.271,0.679
7,CACM-2869,71,0.268,0.679
7,CACM-0618,72,0.264,0.679
7,CACM-1145,73,0.260,0.679
7,CACM-2327,74,0.257,0.679
7,CACM-1135,75,0.253,0.679
7,CACM-2896,76,0.250,0.679
7,CACM-2866,77,0.260,0.714
7,CACM-2898,78,0.256,0.714
7,CACM-2439,79,0.253,0.714
7,CACM-0020,80,0.250,0.714
7,CACM-2920,81,0.247,0.714
7,CACM-1153,82,0.244,0.714
7,CACM-1626,83,0.241,0.714
7,CACM-2581,84,0.238,0.714
7,CACM-2816,85,0.235,0.714
7,CACM-2958,86,0.233,0.714
7,CACM-1397,87,0.230,0.714
7,CACM-3021,88,0.227,0.714
7,CACM-3140,89,0.225,0.714
7,CACM-3127,90,0.222,0.714
7,CACM-3184,91,0.220,0.714
7,CACM-1603,92,0.217,0.714
7,CACM-1381,93,0.215,0.714
7,CACM-2732,94,0.213,0.714
7,CACM-3056,95,0.211,0.714
7,CACM-0224,96,0.208,0.714
7,CACM-1440,97,0.206,0.714
7,CACM-1458,98,0.204,0.714
7,CACM-2777,99,0.212,0.750
7,CACM-2969,100,0.210,0.750
8,CACM-2625,1,1.000,0.333
8,CACM-2541,2,0.500,0.333
8,CACM-2951,3,0.333,0.333
8,CACM-3032,4,0.500,0.667
8,CACM-2776,5,0.400,0.667
8,CACM-1869,6,0.333,0.667
8,CACM-1685,7,0.286,0.667
8,CACM-1785,8,0.250,0.667
8,CACM-2830,9,0.222,0.667
8,CACM-0912,10,0.200,0.667
8,CACM-2858,11,0.182,0.667
8,CACM-2194,12,0.167,0.667
8,CACM-2371,13,0.154,0.667
8,CACM-2860,14,0.143,0.667
8,CACM-2949,15,0.133,0.667
8,CACM-3083,16,0.125,0.667
8,CACM-2991,17,0.118,0.667
8,CACM-1677,18,0.111,0.667
8,CACM-2614,19,0.105,0.667
8,CACM-1695,20,0.100,0.667
8,CACM-0492,21,0.095,0.667
8,CACM-2358,22,0.091,0.667
8,CACM-2543,23,0.087,0.667
8,CACM-3053,24,0.083,0.667
8,CACM-1928,25,0.080,0.667
8,CACM-3126,26,0.077,0.667
8,CACM-1261,27,0.074,0.667
8,CACM-1752,28,0.071,0.667
8,CACM-2482,29,0.069,0.667
8,CACM-1611,30,0.067,0.667
8,CACM-2109,31,0.065,0.667
8,CACM-2197,32,0.062,0.667
8,CACM-1754,33,0.061,0.667
8,CACM-3127,34,0.059,0.667
8,CACM-1723,35,0.057,0.667
8,CACM-3133,36,0.056,0.667
8,CACM-2501,37,0.054,0.667
8,CACM-2258,38,0.053,0.667
8,CACM-1680,39,0.051,0.667
8,CACM-0332,40,0.050,0.667
8,CACM-3068,41,0.049,0.667
8,CACM-2522,42,0.048,0.667
8,CACM-2500,43,0.047,0.667
